FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_8627	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8628	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8629	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8630	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	NA
OTU_8631	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	ahtii
OTU_8632	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8633	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
OTU_8634	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8635	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	NA
OTU_8636	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	sphagnicola
OTU_8637	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
OTU_8638	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8639	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	heterodepressus
OTU_8640	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8641	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU_8642	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8643	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	hyalina
OTU_8644	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8645	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	NA
OTU_8646	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	NA
OTU_8647	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	isabellina
OTU_8648	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
OTU_8649	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8650	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8651	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8652	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_8653	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
OTU_8654	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	isabellina
OTU_8655	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8656	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8657	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Auriculariales_gen_Incertae_sedis	NA
OTU_8658	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	NA
OTU_8659	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	NA
OTU_8660	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8661	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_8662	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
OTU_8663	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8664	Fungi	Ascomycota	Sordariomycetes	Cephalothecales	Cephalothecaceae	Cephalothecaceae_gen_Incertae_sedis	NA
OTU_8665	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	hyalina
OTU_8666	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_8667	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8668	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8669	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	ramanniana
OTU_8670	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	sphagnicola
OTU_8671	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_8672	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
OTU_8673	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_8674	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	NA
OTU_8675	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8676	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	NA
OTU_8677	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	NA
OTU_8678	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	macrocystis
OTU_8679	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_8680	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	gracilis
OTU_8681	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
OTU_8682	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	NA
OTU_8683	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
OTU_8684	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8685	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	NA
OTU_8686	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8687	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8688	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8689	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8690	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	heterodepressus
OTU_8691	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Atheliaceae_gen_Incertae_sedis	NA
OTU_8692	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8693	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Pezoloma	ericae
OTU_8694	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8695	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8696	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8697	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	ahtii
OTU_8698	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8699	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	albobrunneum
OTU_8700	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	NA
OTU_8701	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Auriculariales_gen_Incertae_sedis	NA
OTU_8702	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Gloeopycnis	protuberans
OTU_8703	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	NA
OTU_8704	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_8705	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_8706	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	amoeboidea
OTU_8707	Fungi	NA	NA	NA	NA	NA	NA
OTU_8708	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_8709	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8710	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_8711	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_8712	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	terricola
OTU_8713	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8714	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8715	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	humilis
OTU_8716	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8717	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8718	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8719	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_8720	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	andreae
OTU_8721	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8722	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	NA	NA	NA
OTU_8723	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Atheliaceae_gen_Incertae_sedis	NA
OTU_8724	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8725	Fungi	NA	NA	NA	NA	NA	NA
OTU_8726	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	isabellina
OTU_8727	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	NA
OTU_8728	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	NA
OTU_8729	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8730	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chlorociboriaceae	Brahmaculus	NA
OTU_8731	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_8732	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	pinisquamulosus
OTU_8733	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Pezoloma	ericae
OTU_8734	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	sphagnicola
OTU_8735	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8736	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8737	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
OTU_8738	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
OTU_8739	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
OTU_8740	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_8741	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnum	pulverulentum
OTU_8742	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	hyalina
OTU_8743	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	isabellina
OTU_8744	Fungi	Ascomycota	Sordariomycetes	Cephalothecales	Cephalothecaceae	Cephalothecaceae_gen_Incertae_sedis	NA
OTU_8745	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8746	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8747	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8748	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8749	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	pulchella
OTU_8750	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	armillatus
OTU_8751	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8752	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8753	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8754	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8755	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8756	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8757	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_8758	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	NA
OTU_8759	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	pinisquamulosus
OTU_8760	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
OTU_8761	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8762	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alliacea
OTU_8763	Fungi	Ascomycota	Sordariomycetes	Cephalothecales	Cephalothecaceae	Cephalothecaceae_gen_Incertae_sedis	NA
OTU_8764	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
OTU_8765	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alliacea
OTU_8766	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8767	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8768	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8769	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	variabilis
OTU_8770	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8771	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	NA	NA	NA
OTU_8772	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8773	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
OTU_8774	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_8775	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	hyalina
OTU_8776	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	ramanniana
OTU_8777	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	hyalina
OTU_8778	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_8779	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8780	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	macrocystis
OTU_8781	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	sphagnoravus
OTU_8782	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_8783	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Leotiomycetes_fam_Incertae_sedis	Leotiomycetes_gen_Incertae_sedis	NA
OTU_8784	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	isabellina
OTU_8785	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8786	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
OTU_8787	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	NA
OTU_8788	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8789	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	maius
OTU_8790	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8791	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	NA
OTU_8792	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	sylvestris
OTU_8793	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8794	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8795	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8796	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8797	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	sphagnicola
OTU_8798	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_8799	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8800	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	ramanniana
OTU_8801	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8802	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	humilis
OTU_8803	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alliacea
OTU_8804	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	pulchella
OTU_8805	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8806	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8807	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	NA
OTU_8808	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_8809	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8810	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8811	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8812	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_8813	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	basiparvispora
OTU_8814	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8815	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8816	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8817	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
OTU_8818	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_8819	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8820	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_8821	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_8822	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8823	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
OTU_8824	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8825	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8826	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8827	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8828	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chlorociboriaceae	Brahmaculus	NA
OTU_8829	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	macrocystis
OTU_8830	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alliacea
OTU_8831	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_8832	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_8833	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_8834	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_8835	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8836	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	humilis
OTU_8837	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8838	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Pezoloma	ericae
OTU_8839	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	NA
OTU_8840	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8841	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alliacea
OTU_8842	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8843	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
OTU_8844	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8845	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_8846	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8847	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	miczynskii
OTU_8848	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_8849	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_8850	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	NA
OTU_8851	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	ahtii
OTU_8852	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	pilicola
OTU_8853	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_8854	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_8855	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	hepaticicola
OTU_8856	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
OTU_8857	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_8858	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_8859	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_8860	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
OTU_8861	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	humilis
OTU_8862	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	NA
