FeatureID	Barcode001	Barcode002	Barcode003	Barcode004	Barcode005	Barcode006	Barcode007	Barcode008	Barcode009	Barcode010	Barcode011	Barcode012	Barcode013	Barcode014	Barcode015	Barcode016	Barcode017	Barcode018	Barcode019	Barcode020	Barcode021	Barcode022	Barcode023	Barcode024
OTU_2662	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2663	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2664	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2665	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0
OTU_2666	0	0	0	0	0	0	1	0	0	24	1	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU_2667	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2668	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	14	0	0	0	0	0
OTU_2669	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	1	0	18	0	0
OTU_2670	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	7	8	0	0	0	0	0
OTU_2671	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	6	0	0	0	0	0	4	0
OTU_2672	0	0	0	0	0	0	0	0	0	0	0	0	11	2	12	0	0	0	0	44	1	0	0	0
OTU_2673	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	32	0	0	0	0
OTU_2674	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0	0	0	0
OTU_2675	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	36	0	0	0	0	0
OTU_2676	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	35	0	3	9	0	0	0
OTU_2677	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	30	0	0	0	0	0	0
OTU_2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
OTU_2679	0	0	0	0	0	0	0	0	0	0	3	0	0	20	0	23	0	0	6	0	0	0	0	0
OTU_2680	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	0
OTU_2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
OTU_2682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6	0
OTU_2683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	7	0
OTU_2684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	45	0	1	0	0	0	0
OTU_2685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
OTU_2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
OTU_2687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
OTU_2688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
OTU_2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
OTU_2690	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2691	10	92	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2692	21	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2693	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2694	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2695	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2696	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2697	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2698	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2699	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0
OTU_2700	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2701	0	0	0	0	68	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2702	0	0	0	0	7	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2703	0	0	0	0	0	8	0	0	11	0	0	4	0	0	0	3	3	0	0	0	0	0	1	0
OTU_2704	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2705	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
OTU_2706	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2707	0	0	0	0	0	40	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2708	0	0	0	0	0	0	39	0	0	0	1	0	0	2	0	4	0	0	0	0	9	0	0	0
OTU_2709	1	0	1	0	0	0	11	0	0	10	7	0	2	3	0	17	0	2	38	0	1	3	0	0
OTU_2710	0	0	0	0	0	0	34	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
OTU_2711	0	0	0	0	0	0	1	0	0	0	0	0	2	0	6	0	0	7	0	5	7	0	0	0
OTU_2712	0	0	0	0	0	0	8	0	0	0	0	0	0	5	7	0	0	0	0	0	3	0	0	0
OTU_2713	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0
OTU_2714	0	0	0	0	0	0	15	0	0	52	55	0	1	0	7	0	0	45	42	0	1	49	0	0
OTU_2715	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	3	0	0	0	0	15	0	0
OTU_2716	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2717	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2718	0	0	0	0	0	0	0	4	16	0	0	3	0	0	0	0	17	0	0	0	0	0	7	0
OTU_2719	0	0	0	0	0	0	0	1	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	0
OTU_2720	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2721	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2722	0	0	0	0	0	8	0	0	7	9	23	41	37	24	0	0	0	9	0	0	0	0	0	0
OTU_2723	0	0	0	0	0	0	0	0	42	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0
OTU_2724	0	0	0	0	0	1	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2725	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2726	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	9	0	0	0	0	0
OTU_2727	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	7	0	0	0	0	0
OTU_2728	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	21	0	0	0	0	0
OTU_2729	0	0	0	0	0	0	1	0	0	14	19	0	5	11	14	3	0	30	16	6	1	10	0	0
OTU_2730	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2731	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	11	0	1	0	0	0	0	0	0
OTU_2732	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2733	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2734	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
OTU_2735	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0
OTU_2736	0	0	0	0	0	0	0	0	0	0	0	0	2	6	5	0	0	2	0	0	5	0	0	0
OTU_2737	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	0	0	0	0	28	1	0	0	0
OTU_2738	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0
OTU_2739	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	4	2	0	0	0
OTU_2740	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	4	0	0	0
OTU_2741	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	4	0	0	0
OTU_2742	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	3	7	0	0	0
OTU_2743	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	23	0	0	0
OTU_2744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
OTU_2745	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
OTU_2746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
OTU_2747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0
OTU_2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
OTU_2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
OTU_2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
OTU_2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0
OTU_2752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
OTU_2753	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2754	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2755	3	12	1	17	0	19	6	37	44	4	11	23	4	1	10	4	28	5	20	16	2	5	14	0
OTU_2756	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0
OTU_2757	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2758	1	0	119	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2759	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2760	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2761	0	0	0	73	0	2	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	1	0
OTU_2762	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2763	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2764	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2765	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2766	0	0	0	0	23	0	11	1	8	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0
OTU_2767	0	0	0	0	3	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2768	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2769	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	7	1	0	0	3	0	0	0	0
OTU_2770	0	0	0	0	0	11	10	0	0	2	4	1	5	2	5	4	1	0	0	0	0	0	0	0
OTU_2771	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_2772	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0
OTU_2773	0	0	0	1	0	35	0	0	9	0	5	67	0	0	0	8	11	0	1	0	0	0	34	0
OTU_2774	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0
OTU_2775	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0
OTU_2776	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
OTU_2777	0	0	0	0	0	0	13	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU_2778	0	0	0	0	0	0	7	0	0	3	0	0	0	3	8	1	0	0	0	0	0	0	0	0
OTU_2779	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0
OTU_2780	0	0	0	0	0	0	9	0	0	2	0	0	2	1	13	0	0	0	0	7	7	2	0	0
OTU_2781	0	0	0	0	0	0	3	0	0	0	0	0	3	0	6	0	0	0	0	4	3	0	0	0
OTU_2782	0	0	0	0	0	0	3	0	0	0	1	0	0	22	0	0	0	0	0	0	0	1	0	0
OTU_2783	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0
OTU_2784	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	7	5	0	0	0
OTU_2785	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2786	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0
OTU_2787	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2788	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
OTU_2789	0	0	1	2	0	1	9	0	13	5	46	4	318	111	95	39	3	6	271	205	149	18	19	0
OTU_2790	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0
OTU_2791	0	0	0	0	0	0	0	0	0	3	0	0	5	0	10	0	0	0	0	0	0	0	0	0
OTU_2792	0	0	0	0	0	0	0	0	0	7	11	0	0	1	0	14	0	24	2	0	4	3	0	0
OTU_2793	0	0	3	0	0	0	17	0	0	116	129	0	1	0	6	0	0	48	87	0	1	32	0	0
OTU_2794	0	0	0	0	0	0	0	0	0	4	11	0	0	0	1	0	0	0	0	0	0	43	0	0
OTU_2795	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	13	22	0	0	0	0	0
OTU_2796	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	4	0	0	0	0
OTU_2797	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2798	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2799	0	4	0	0	0	3	0	0	5	1	1	78	0	1	0	0	18	0	0	0	0	0	33	0
OTU_2800	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	3	9	0	1	0	0
OTU_2801	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	6	0	0	0
OTU_2802	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
OTU_2803	0	0	0	0	0	0	0	0	0	0	0	0	14	1	1	0	0	0	0	0	4	0	0	0
OTU_2804	0	0	0	0	0	0	2	0	0	0	0	0	7	2	0	0	0	0	0	23	0	0	0	0
OTU_2805	0	0	0	0	0	1	4	0	3	0	0	0	151	117	26	1	1	16	2	14	88	1	0	0
OTU_2806	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	4	2	0	0	0	0	0
OTU_2807	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	23	0	0	0	0	0	0	0	0
OTU_2808	0	0	0	0	0	0	0	0	0	0	0	0	3	6	12	0	0	0	0	0	8	0	0	0
OTU_2809	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	8	0	0	0
OTU_2811	0	0	0	0	0	0	2	0	0	0	0	0	0	42	14	0	0	0	0	5	0	0	0	0
OTU_2812	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	0	27	0	1	1	0	0	0
OTU_2813	0	0	0	0	0	0	3	0	0	0	0	0	0	3	3	2	3	0	0	0	2	3	3	0
OTU_2814	0	0	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	5	0	3	13	0	0	0
OTU_2815	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0
OTU_2816	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0
OTU_2817	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0
OTU_2818	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	0
OTU_2819	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0
OTU_2820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	15	0	0	0	0
OTU_2821	0	0	0	0	0	0	9	0	0	0	0	0	0	0	5	0	11	0	0	0	3	0	0	0
OTU_2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	11	1	0	0	0
OTU_2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	11	0	0	0
OTU_2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
OTU_2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0
OTU_2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
OTU_2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
OTU_2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0	0	0	0	0	0	0
OTU_2829	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	10	0	9	8	2	2	0	0	0
OTU_2830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
OTU_2831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0
OTU_2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	23	0
OTU_2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	3	0	0	0	10	0
OTU_2834	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	20	0
OTU_2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	14	0
OTU_2836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
OTU_2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
OTU_2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	20	0
OTU_2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	0
OTU_2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	0	0
OTU_2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	7	0	0
OTU_2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0
OTU_2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	0	0
OTU_2844	0	0	0	0	0	0	0	0	37	0	0	2	0	0	0	0	0	0	0	0	0	25	0	0
OTU_2845	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	0
OTU_2846	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	20	0
OTU_2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
OTU_2848	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2849	0	106	0	4	0	0	11	0	10	0	1	0	0	0	0	7	0	0	0	0	0	0	1	0
OTU_2850	2	31	1	27	0	32	7	28	78	21	22	42	12	5	12	4	22	3	28	8	2	9	26	0
OTU_2851	0	21	0	2	0	0	0	0	9	0	0	8	0	0	0	0	52	0	0	0	0	0	32	0
OTU_2852	6	520	1	39	0	14	1	0	362	0	0	181	0	0	0	0	841	0	4	0	0	2	1128	0
OTU_2853	0	43	0	3	0	2	0	0	29	0	0	14	0	0	0	0	73	0	0	0	0	0	81	0
OTU_2854	1	111	1	10	55	25	0	11	24	0	0	11	0	0	0	0	65	1	0	0	0	0	25	0
OTU_2855	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2856	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2857	19	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2858	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2859	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2860	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2861	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2862	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2863	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2864	0	0	0	0	0	10	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2865	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2866	0	0	0	0	0	0	20	0	0	0	0	0	4	2	0	0	0	0	0	11	22	0	0	0
OTU_2867	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2868	0	0	0	0	0	0	18	0	0	0	0	0	1	0	3	0	0	0	0	1	0	2	0	0
OTU_2869	0	0	0	0	0	0	2	0	0	0	0	0	4	0	3	0	0	0	3	0	7	0	0	0
OTU_2870	0	0	0	0	0	0	11	0	0	0	0	0	5	0	3	0	0	0	0	0	4	0	0	0
OTU_2871	0	0	0	0	0	0	32	0	0	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0
OTU_2872	0	0	0	0	0	0	7	0	0	0	0	0	8	5	7	0	0	0	0	3	4	0	0	0
OTU_2873	0	0	0	0	0	0	7	0	0	2	0	0	5	9	13	10	0	1	4	0	0	1	0	0
OTU_2874	0	0	0	0	0	0	5	0	0	0	0	5	0	0	1	0	0	0	3	0	0	24	1	0
OTU_2875	0	0	0	0	0	0	3	0	0	0	0	0	4	0	1	0	0	7	0	2	1	0	0	0
OTU_2876	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0
OTU_2877	0	10	0	9	0	25	10	13	42	9	7	20	24	9	19	6	5	8	10	37	10	6	35	0
OTU_2878	0	0	0	0	0	0	6	0	0	0	0	0	1	23	7	1	0	2	2	0	8	1	0	0
OTU_2879	0	0	0	0	0	0	72	0	0	0	0	0	0	14	0	0	0	0	0	1	1	0	0	0
OTU_2880	0	0	0	0	0	0	7	0	0	0	0	0	14	23	25	0	0	1	0	12	10	7	0	0
OTU_2881	0	0	0	0	0	0	0	20	0	0	0	5	0	0	0	0	0	0	3	0	0	0	4	0
OTU_2882	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2883	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2884	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2885	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2886	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2887	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2888	0	0	0	0	0	0	0	0	4	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_2889	0	0	0	0	0	0	13	0	0	81	100	0	1	0	4	0	0	16	70	0	0	20	0	0
OTU_2890	0	0	0	0	0	0	0	0	0	2	14	0	0	5	0	0	0	0	3	0	2	0	0	0
OTU_2891	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	20	0	0	0	3	0	0
OTU_2892	0	0	0	0	0	1	0	0	0	3	2	0	0	0	0	0	0	4	0	0	0	21	0	0
OTU_2893	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	12	0	0	4	0	0
OTU_2894	0	0	0	0	0	0	5	0	0	0	12	0	0	0	0	0	0	3	0	4	0	3	0	0
OTU_2895	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2896	0	0	0	0	0	0	0	0	0	0	10	0	0	10	17	0	0	0	0	0	0	0	0	0
OTU_2897	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2898	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0
OTU_2899	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	6	0
OTU_2900	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14	0	0	0	0	0	0	0
OTU_2901	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	18	0	0	0	0	0	0	26	0
OTU_2902	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
OTU_2903	0	0	0	0	0	0	0	0	0	0	0	0	2	18	2	0	0	0	0	0	0	0	0	0
OTU_2904	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	2	0	0	0	8	0	0
OTU_2905	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	3	0	0	0
OTU_2906	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	9	0	0	0	0
OTU_2907	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	12	0	0	0	0	0	0	0	0
OTU_2908	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	0	0	0	0	0	0	0	0
OTU_2909	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	0	0	0
OTU_2910	0	0	0	0	0	0	3	0	0	2	5	1	21	29	28	2	0	10	29	11	51	32	0	0
OTU_2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	0
OTU_2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0
OTU_2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	9	0	0	0
